Time,ReactorFeedRateStream6,ReactorPressurekPagauge,ReactorLevel,ReactorTemperatureDegC,PurgeRateStream9,ProductSepTempDegC,StripperTemperatureDegC,CompressorWorkkW
2004-01-04 12:24:00,41.925,2698.2,75.168,120.4,0.34562,80.234,66.084,340.31
2004-01-04 12:25:00,42.498,2698.8,74.582,120.39,0.3437,80.237,66.078,340.61
2004-01-04 12:26:00,42.085,2700.1,75.775,120.4,0.36093,80.37,66.117,340.72
2004-01-04 12:27:00,42.259,2700.4,75.103,120.4,0.36184,80.353,66.147,340.88
2004-01-04 12:28:00,42.311,2701.1,75.366,120.38,0.32551,80.351,66.129,341.07
2004-01-04 12:29:00,42.092,2702.2,74.172,120.39,0.33001,80.228,66.149,341.96
2004-01-04 12:30:00,42.7,2704.7,75.343,120.4,0.32984,80.184,66.106,342.17
2004-01-04 12:31:00,42.065,2703.2,74.661,120.4,0.32631,79.962,66.036,341.96
2004-01-04 12:32:00,42.526,2703.7,74.686,120.42,0.337,79.905,65.994,342.53
2004-01-04 12:33:00,41.932,2704.2,74.426,120.41,0.33808,79.861,65.91,342.35
2004-01-04 12:34:00,42.55,2704.3,75.035,120.41,0.33465,79.909,65.895,342.34
2004-01-04 12:35:00,42.762,2704.1,74.648,120.42,0.33455,80.151,65.918,341.34
2004-01-04 12:36:00,42.423,2703.9,75.456,120.42,0.33363,80.262,65.985,341.55
2004-01-04 12:37:00,42.052,2703.3,75.18,120.42,0.33472,80.265,66.032,341.31
2004-01-04 12:38:00,42.436,2704.5,74.952,120.42,0.31563,80.379,66.053,342.29
2004-01-04 12:39:00,42.437,2704.3,75.236,120.39,0.31506,80.347,66.074,341.76
2004-01-04 12:40:00,42.498,2703.8,74.33,120.37,0.35784,80.205,66.07,341.84
2004-01-04 12:41:00,42.236,2699.9,74.428,120.37,0.35526,79.758,65.968,341.7
2004-01-04 12:42:00,42.142,2704.4,73.909,120.36,0.32638,79.861,65.862,342.33
2004-01-04 12:43:00,42.553,2708.5,74.382,120.42,0.32169,80.079,65.827,342.6
2004-01-04 12:44:00,42.352,2710.1,74.232,120.41,0.36196,80.112,65.841,343.01
2004-01-04 12:45:00,42.554,2710.0,74.138,120.44,0.3599,80.028,65.829,343.29
2004-01-04 12:46:00,42.358,2712.6,74.762,120.41,0.33944,80.18,65.836,343.18
2004-01-04 12:47:00,42.388,2713.4,75.218,120.42,0.33948,80.273,65.852,342.85
2004-01-04 12:48:00,42.264,2711.7,73.987,120.4,0.3345,80.083,65.816,343.49
2004-01-04 12:49:00,42.17,2709.9,75.195,120.4,0.33483,79.973,65.772,343.19
2004-01-04 12:50:00,42.644,2711.0,74.697,120.43,0.32618,79.996,65.693,342.88
2004-01-04 12:51:00,42.35,2708.7,74.528,120.39,0.32907,79.816,65.673,343.47
2004-01-04 12:52:00,42.475,2708.9,73.66,120.41,0.34711,79.769,65.593,343.11
2004-01-04 12:53:00,42.182,2711.2,74.532,120.39,0.35117,80.021,65.558,342.98
2004-01-04 12:54:00,42.456,2712.0,74.286,120.4,0.33931,80.081,65.555,343.39
2004-01-04 12:55:00,42.524,2709.8,75.223,120.4,0.33943,79.896,65.526,342.95
2004-01-04 12:56:00,42.349,2713.3,75.025,120.39,0.32944,80.121,65.548,343.08
2004-01-04 12:57:00,42.733,2712.7,74.757,120.4,0.32877,80.07,65.574,343.22
2004-01-04 12:58:00,42.477,2710.5,75.051,120.42,0.32918,79.786,65.537,343.1
2004-01-04 12:59:00,42.334,2710.0,75.028,120.4,0.32662,79.764,65.482,342.74
2004-01-04 13:00:00,42.012,2712.9,75.232,120.42,0.32967,80.086,65.462,343.17
2004-01-04 13:01:00,42.248,2711.3,74.882,120.36,0.32668,79.898,65.507,342.64
2004-01-04 13:02:00,42.34,2711.1,75.515,120.38,0.33068,79.647,65.444,342.42
2004-01-04 13:03:00,42.278,2715.1,74.675,120.39,0.33131,79.796,65.394,343.57
2004-01-04 13:04:00,41.936,2717.1,74.101,120.43,0.32088,80.064,65.421,343.62
2004-01-04 13:05:00,42.837,2718.9,75.475,120.37,0.32137,80.157,65.463,343.66
2004-01-04 13:06:00,42.669,2717.2,75.726,120.43,0.34191,80.086,65.508,342.97
2004-01-04 13:07:00,42.184,2713.6,75.865,120.37,0.34119,79.866,65.475,343.57
2004-01-04 13:08:00,42.345,2710.4,74.868,120.41,0.32777,79.692,65.424,343.36
2004-01-04 13:09:00,42.42,2709.8,74.768,120.39,0.32801,79.65,65.318,343.27
2004-01-04 13:10:00,42.394,2711.7,74.833,120.43,0.3097,79.941,65.305,343.65
2004-01-04 13:11:00,42.481,2710.2,75.03,120.4,0.31097,80.01,65.353,342.71
2004-01-04 13:12:00,42.433,2707.6,76.13,120.38,0.3345,79.888,65.366,342.17
2004-01-04 13:13:00,42.755,2704.6,75.722,120.42,0.3336,79.742,65.326,341.8
2004-01-04 13:14:00,42.466,2706.8,75.258,120.41,0.31096,79.789,65.283,341.57
2004-01-04 13:15:00,42.374,2710.8,75.492,120.41,0.30892,80.165,65.323,341.29
2004-01-04 13:16:00,42.492,2708.7,74.954,120.36,0.33132,80.036,65.382,341.53
2004-01-04 13:17:00,42.166,2703.8,75.086,120.41,0.33258,79.828,65.365,341.15
2004-01-04 13:18:00,42.027,2705.7,75.222,120.38,0.31915,80.082,65.32,340.99
2004-01-04 13:19:00,42.245,2704.5,75.509,120.39,0.31768,79.997,65.329,340.83
2004-01-04 13:20:00,42.377,2703.9,75.175,120.37,0.33194,79.901,65.329,340.55
2004-01-04 13:21:00,42.469,2705.0,74.997,120.42,0.32908,80.024,65.341,340.65
2004-01-04 13:22:00,42.265,2706.6,75.254,120.41,0.33949,80.198,65.406,340.45
2004-01-04 13:23:00,42.453,2705.8,75.339,120.37,0.33709,80.22,65.456,340.13
2004-01-04 13:24:00,42.578,2705.1,75.389,120.41,0.32986,80.275,65.482,340.6
2004-01-04 13:25:00,42.203,2703.3,74.15,120.39,0.32932,80.19,65.495,341.06
2004-01-04 13:26:00,42.017,2701.5,74.871,120.42,0.33357,80.034,65.478,340.44
2004-01-04 13:27:00,42.593,2698.7,74.485,120.37,0.33486,79.803,65.418,340.71
2004-01-04 13:28:00,42.265,2699.3,74.037,120.4,0.33115,79.846,65.347,340.8
2004-01-04 13:29:00,42.053,2703.3,74.69,120.4,0.32976,80.12,65.318,340.45
2004-01-04 13:30:00,42.215,2705.8,75.201,120.41,0.34126,80.403,65.43,341.07
2004-01-04 13:31:00,42.394,2705.7,75.309,120.41,0.33981,80.614,65.568,340.07
2004-01-04 13:32:00,42.455,2700.0,74.631,120.42,0.31453,80.202,65.661,340.56
2004-01-04 13:33:00,42.313,2696.7,75.28,120.37,0.31599,79.99,65.595,340.09
2004-01-04 13:34:00,42.24,2697.6,74.324,120.4,0.34762,80.103,65.559,340.08
2004-01-04 13:35:00,42.439,2697.3,74.864,120.4,0.34673,80.128,65.581,340.04
2004-01-04 13:36:00,42.449,2698.7,75.49,120.41,0.32921,80.272,65.606,339.89
2004-01-04 13:37:00,42.314,2698.3,75.37,120.38,0.32676,80.219,65.616,339.66
2004-01-04 13:38:00,42.422,2698.4,74.773,120.39,0.34481,80.147,65.621,340.07
2004-01-04 13:39:00,41.997,2700.8,74.721,120.4,0.34143,80.315,65.599,339.92
2004-01-04 13:40:00,42.239,2702.2,74.882,120.39,0.33062,80.428,65.656,340.16
2004-01-04 13:41:00,42.047,2702.7,74.874,120.4,0.33522,80.426,65.677,340.34
2004-01-04 13:42:00,42.196,2702.1,74.439,120.39,0.33767,80.135,65.689,340.36
2004-01-04 13:43:00,42.483,2701.2,75.142,120.41,0.34305,79.991,65.626,340.4
2004-01-04 13:44:00,41.968,2703.8,75.799,120.41,0.32705,80.059,65.557,340.65
2004-01-04 13:45:00,42.307,2705.9,75.203,120.43,0.32664,80.028,65.561,340.77
2004-01-04 13:46:00,42.684,2709.3,74.388,120.43,0.33096,80.177,65.581,341.38
2004-01-04 13:47:00,42.693,2709.7,75.458,120.44,0.32848,80.252,65.634,340.78
2004-01-04 13:48:00,42.581,2710.4,74.508,120.43,0.32673,80.416,65.701,341.41
2004-01-04 13:49:00,42.179,2708.4,74.86,120.41,0.33032,80.173,65.727,341.17
2004-01-04 13:50:00,42.569,2705.6,74.588,120.4,0.32812,79.984,65.707,341.1
2004-01-04 13:51:00,42.049,2706.0,75.121,120.4,0.32166,79.857,65.634,342.24
2004-01-04 13:52:00,42.066,2706.2,74.934,120.38,0.31274,79.817,65.58,342.14
2004-01-04 13:53:00,42.063,2709.0,74.752,120.39,0.31111,79.992,65.614,341.75
2004-01-04 13:54:00,41.72,2710.1,75.381,120.36,0.33191,80.059,65.674,341.56
2004-01-04 13:55:00,42.635,2712.3,73.847,120.41,0.33553,80.184,65.731,341.83
2004-01-04 13:56:00,42.09,2711.5,74.87,120.39,0.35669,80.212,65.769,341.89
2004-01-04 13:57:00,42.694,2710.9,75.397,120.41,0.35622,80.066,65.753,341.84
2004-01-04 13:58:00,42.505,2709.5,74.752,120.42,0.33932,79.961,65.742,341.7
2004-01-04 13:59:00,42.47,2708.1,75.303,120.42,0.33597,79.871,65.681,342.22
2004-01-04 14:00:00,42.204,2705.5,74.994,120.39,0.34274,79.767,65.627,341.7
2004-01-04 14:01:00,42.205,2704.9,74.749,120.39,0.34558,79.836,65.607,342.44
2004-01-04 14:02:00,42.68,2704.0,74.803,120.38,0.36033,79.874,65.638,341.79
2004-01-04 14:03:00,42.692,2705.2,75.111,120.36,0.35676,80.101,65.668,341.3
2004-01-04 14:04:00,42.366,2707.0,74.854,120.42,0.32946,80.087,65.737,341.6
2004-01-04 14:05:00,42.209,2707.5,73.437,120.37,0.33701,80.025,65.732,341.36
2004-01-04 14:06:00,42.285,2707.7,75.007,120.41,0.35609,80.113,65.757,341.81
2004-01-04 14:07:00,42.131,2708.5,74.265,120.38,0.35673,80.23,65.791,341.5
2004-01-04 14:08:00,42.425,2707.3,75.506,120.41,0.34583,80.081,65.8,341.16
2004-01-04 14:09:00,42.368,2707.4,75.238,120.38,0.34709,80.1,65.809,341.63
2004-01-04 14:10:00,42.246,2707.4,74.806,120.41,0.34726,80.024,65.775,341.75
2004-01-04 14:11:00,41.965,2708.8,74.267,120.41,0.34976,79.988,65.753,342.18
2004-01-04 14:12:00,42.177,2709.3,74.665,120.43,0.34531,79.92,65.766,341.86
2004-01-04 14:13:00,42.204,2710.5,75.318,120.42,0.34612,79.924,65.731,341.88
2004-01-04 14:14:00,42.464,2713.1,74.9,120.41,0.35559,80.078,65.762,342.03
2004-01-04 14:15:00,42.331,2713.3,74.737,120.38,0.36286,80.091,65.79,341.93
2004-01-04 14:16:00,42.587,2715.7,74.223,120.42,0.34294,80.12,65.789,342.43
2004-01-04 14:17:00,42.435,2716.2,74.427,120.41,0.34181,80.048,65.794,342.0
2004-01-04 14:18:00,42.296,2715.7,74.489,120.44,0.33691,79.963,65.774,342.8
2004-01-04 14:19:00,42.404,2716.4,74.568,120.41,0.34062,80.022,65.749,342.74
2004-01-04 14:20:00,42.508,2714.6,75.462,120.4,0.32189,79.801,65.735,343.13
2004-01-04 14:21:00,42.171,2716.0,75.56,120.4,0.32425,79.909,65.679,342.6
2004-01-04 14:22:00,42.48,2716.1,75.289,120.38,0.33566,79.906,65.666,342.46
2004-01-04 14:23:00,42.537,2717.9,75.72,120.42,0.33548,79.921,65.678,343.02
2004-01-04 14:24:00,42.542,2715.7,74.335,120.38,0.35313,79.715,65.638,343.13
2004-01-04 14:25:00,42.342,2714.7,75.209,120.38,0.34939,79.634,65.578,343.08
2004-01-04 14:26:00,42.599,2716.2,76.447,120.42,0.32968,79.892,65.566,343.06
2004-01-04 14:27:00,42.392,2714.3,75.419,120.41,0.3278,79.94,65.632,342.51
2004-01-04 14:28:00,42.364,2713.2,75.491,120.4,0.31842,79.912,65.675,342.37
2004-01-04 14:29:00,42.405,2713.9,75.174,120.41,0.31463,80.014,65.699,342.35
2004-01-04 14:30:00,42.282,2712.1,75.447,120.4,0.3279,79.925,65.704,342.16
2004-01-04 14:31:00,42.584,2710.8,75.022,120.38,0.33155,79.822,65.686,342.06
2004-01-04 14:32:00,42.232,2709.2,74.825,120.37,0.33083,79.769,65.625,341.63
2004-01-04 14:33:00,42.467,2708.4,75.313,120.39,0.3314,79.733,65.618,342.11
2004-01-04 14:34:00,42.353,2710.4,75.475,120.37,0.36159,79.941,65.584,342.19
2004-01-04 14:35:00,42.103,2710.7,74.123,120.4,0.36231,79.933,65.633,341.91
2004-01-04 14:36:00,42.319,2713.3,74.503,120.41,0.32873,80.153,65.632,342.49
2004-01-04 14:37:00,42.324,2714.0,74.122,120.39,0.3273,80.032,65.647,342.16
2004-01-04 14:38:00,42.157,2711.6,75.443,120.43,0.3436,79.727,65.612,341.94
2004-01-04 14:39:00,41.98,2714.1,75.736,120.42,0.34504,79.943,65.568,342.3
2004-01-04 14:40:00,42.353,2713.0,75.187,120.4,0.33889,79.859,65.529,342.41
2004-01-04 14:41:00,42.307,2712.7,76.038,120.41,0.33489,79.852,65.48,342.44
2004-01-04 14:42:00,42.454,2712.8,74.982,120.39,0.33605,79.991,65.497,342.64
2004-01-04 14:43:00,42.436,2712.6,75.788,120.41,0.33686,80.14,65.512,341.81
2004-01-04 14:44:00,42.233,2710.1,74.738,120.43,0.36017,80.014,65.516,342.36
2004-01-04 14:45:00,42.435,2709.1,75.236,120.39,0.36148,79.941,65.499,342.19
2004-01-04 14:46:00,42.026,2707.7,75.188,120.43,0.32472,79.932,65.497,341.83
2004-01-04 14:47:00,42.203,2708.6,75.101,120.41,0.3262,80.076,65.521,341.48
2004-01-04 14:48:00,42.295,2707.7,75.509,120.38,0.35062,80.105,65.561,341.95
2004-01-04 14:49:00,42.297,2702.1,75.122,120.38,0.34613,79.826,65.524,341.6
2004-01-04 14:50:00,42.533,2701.5,75.216,120.37,0.35668,79.733,65.471,341.36
2004-01-04 14:51:00,42.422,2703.1,74.671,120.39,0.35501,79.906,65.425,340.72
2004-01-04 14:52:00,42.347,2706.0,74.973,120.44,0.32741,80.219,65.479,340.79
2004-01-04 14:53:00,42.076,2706.8,74.42,120.42,0.32452,80.383,65.542,340.61
2004-01-04 14:54:00,41.944,2707.0,74.695,120.44,0.35222,80.501,65.646,340.48
2004-01-04 14:55:00,42.727,2704.1,75.617,120.36,0.34785,80.391,65.689,340.17
2004-01-04 14:56:00,42.483,2699.3,74.23,120.43,0.35084,80.034,65.622,340.28
2004-01-04 14:57:00,42.294,2697.5,75.844,120.37,0.3523,79.944,65.52,340.12
2004-01-04 14:58:00,42.317,2695.4,74.123,120.41,0.35199,79.948,65.453,339.41
2004-01-04 14:59:00,42.301,2693.8,75.567,120.36,0.35209,79.91,65.364,340.04
2004-01-04 15:00:00,42.145,2695.2,74.945,120.4,0.33268,80.066,65.331,339.75
2004-01-04 15:01:00,42.524,2696.1,75.163,120.38,0.33263,80.365,65.392,339.64
2004-01-04 15:02:00,42.442,2695.7,75.576,120.42,0.33327,80.417,65.469,339.36
2004-01-04 15:03:00,41.95,2697.1,74.933,120.38,0.33453,80.464,65.521,339.36
2004-01-04 15:04:00,42.461,2696.2,74.014,120.42,0.34617,80.441,65.556,339.35
2004-01-04 15:05:00,42.308,2697.0,75.202,120.39,0.34533,80.34,65.551,339.77
2004-01-04 15:06:00,42.322,2696.1,74.414,120.39,0.33872,80.23,65.529,339.98
2004-01-04 15:07:00,42.273,2697.3,75.273,120.43,0.34039,80.464,65.573,340.1
2004-01-04 15:08:00,42.393,2694.7,74.372,120.38,0.34247,80.367,65.583,339.97
2004-01-04 15:09:00,42.301,2694.3,74.496,120.41,0.34035,80.236,65.572,340.24
2004-01-04 15:10:00,42.434,2696.5,75.552,120.44,0.34455,80.274,65.547,339.74
2004-01-04 15:11:00,42.388,2695.6,74.646,120.4,0.34511,80.161,65.536,340.03
2004-01-04 15:12:00,42.05,2693.5,75.126,120.41,0.35663,79.96,65.492,340.42
2004-01-04 15:13:00,42.233,2694.0,74.468,120.41,0.35417,80.066,65.474,340.24
2004-01-04 15:14:00,42.549,2697.4,75.061,120.41,0.34936,80.354,65.483,340.62
2004-01-04 15:15:00,42.069,2699.8,75.028,120.41,0.35029,80.491,65.604,340.92
2004-01-04 15:16:00,42.549,2702.3,74.333,120.44,0.34119,80.558,65.709,340.67
2004-01-04 15:17:00,42.15,2701.6,74.411,120.41,0.34135,80.434,65.779,341.06
2004-01-04 15:18:00,42.211,2700.1,74.161,120.42,0.35001,80.156,65.781,341.14
2004-01-04 15:19:00,42.262,2702.7,75.11,120.42,0.35087,80.289,65.758,341.35
2004-01-04 15:20:00,42.492,2701.6,74.054,120.4,0.34407,80.157,65.771,341.7
2004-01-04 15:21:00,42.736,2701.8,74.986,120.42,0.34929,80.212,65.743,342.03
2004-01-04 15:22:00,42.308,2700.6,74.333,120.4,0.33532,80.19,65.771,341.69
2004-01-04 15:23:00,42.037,2700.5,74.987,120.41,0.33939,80.202,65.773,341.99
2004-01-04 15:24:00,42.599,2701.2,74.159,120.38,0.34017,80.229,65.767,342.06
2004-01-04 15:25:00,42.674,2701.5,75.07,120.41,0.33909,80.188,65.796,342.6
2004-01-04 15:26:00,42.201,2702.2,75.077,120.39,0.34507,80.168,65.794,342.44
2004-01-04 15:27:00,42.235,2704.0,74.916,120.42,0.34372,80.241,65.793,342.48
2004-01-04 15:28:00,42.433,2704.6,74.155,120.37,0.34746,80.285,65.861,342.18
2004-01-04 15:29:00,42.615,2707.8,75.02,120.41,0.34552,80.396,65.905,342.43
2004-01-04 15:30:00,42.523,2707.6,74.499,120.38,0.34636,80.172,65.905,343.39
2004-01-04 15:31:00,42.354,2707.7,74.278,120.4,0.34829,80.075,65.845,343.02
2004-01-04 15:32:00,42.669,2709.1,74.584,120.39,0.35094,80.218,65.81,343.5
2004-01-04 15:33:00,42.542,2706.6,75.202,120.4,0.34423,80.032,65.787,343.23
2004-01-04 15:34:00,42.572,2704.7,75.152,120.39,0.34306,79.967,65.733,342.98
2004-01-04 15:35:00,42.178,2706.5,74.342,120.41,0.33982,80.183,65.729,342.57
2004-01-04 15:36:00,42.367,2706.7,74.694,120.41,0.33368,80.203,65.732,342.38
2004-01-04 15:37:00,42.568,2706.2,75.011,120.4,0.34196,80.142,65.731,343.17
2004-01-04 15:38:00,42.503,2704.9,74.886,120.37,0.34106,79.858,65.691,343.1
2004-01-04 15:39:00,42.188,2707.0,75.174,120.34,0.34418,79.724,65.577,343.65
2004-01-04 15:40:00,42.322,2709.9,74.451,120.42,0.35416,79.891,65.479,344.01
2004-01-04 15:41:00,42.205,2713.3,75.115,120.38,0.35427,80.149,65.538,344.09
2004-01-04 15:42:00,42.154,2718.5,74.567,120.47,0.33905,80.332,65.592,344.16
2004-01-04 15:43:00,42.175,2720.2,74.514,120.42,0.33954,80.312,65.637,344.5
2004-01-04 15:44:00,42.444,2717.9,75.156,120.41,0.35524,80.066,65.628,344.09
2004-01-04 15:45:00,42.198,2714.3,75.487,120.4,0.35684,79.745,65.532,344.18
2004-01-04 15:46:00,41.987,2713.5,75.226,120.43,0.33671,79.785,65.468,344.49
2004-01-04 15:47:00,42.584,2712.0,73.944,120.39,0.3388,79.839,65.434,344.2
2004-01-04 15:48:00,42.157,2713.3,74.751,120.41,0.34683,79.996,65.47,343.69
2004-01-04 15:49:00,42.526,2710.0,75.124,120.41,0.34323,79.912,65.486,343.19
2004-01-04 15:50:00,42.34,2712.2,74.17,120.39,0.34041,80.144,65.518,343.31
2004-01-04 15:51:00,42.4,2711.4,76.03,120.41,0.33869,80.177,65.572,343.14
2004-01-04 15:52:00,42.404,2708.4,74.89,120.4,0.32149,79.964,65.57,342.74
2004-01-04 15:53:00,42.525,2708.0,75.47,120.39,0.32275,79.891,65.524,342.82
2004-01-04 15:54:00,42.536,2708.0,76.235,120.39,0.33557,80.041,65.511,341.97
2004-01-04 15:55:00,42.164,2707.1,75.646,120.37,0.33803,79.913,65.498,341.89
2004-01-04 15:56:00,42.07,2708.9,74.911,120.44,0.30921,79.958,65.449,341.32
2004-01-04 15:57:00,42.617,2711.3,75.983,120.38,0.30629,80.072,65.419,341.36
2004-01-04 15:58:00,41.974,2708.8,74.174,120.4,0.34417,80.011,65.428,341.31
2004-01-04 15:59:00,42.235,2708.0,75.146,120.39,0.34394,80.088,65.388,341.16
2004-01-04 16:00:00,42.474,2705.6,75.254,120.38,0.32864,80.038,65.415,340.6
2004-01-04 16:01:00,42.069,2705.2,75.029,120.39,0.33161,80.019,65.352,340.15
2004-01-04 16:02:00,42.064,2707.6,75.244,120.37,0.31733,80.331,65.43,340.37
2004-01-04 16:03:00,42.489,2704.1,75.111,120.39,0.3166,80.208,65.454,339.5
2004-01-04 16:04:00,42.12,2701.1,76.501,120.37,0.31333,79.853,65.412,339.3
2004-01-04 16:05:00,42.364,2701.0,75.897,120.42,0.31677,79.842,65.307,339.42
2004-01-04 16:06:00,42.333,2703.5,74.31,120.37,0.33397,80.197,65.292,338.94
2004-01-04 16:07:00,42.476,2706.8,75.565,120.42,0.33638,80.476,65.379,339.11
2004-01-04 16:08:00,42.137,2704.4,74.568,120.39,0.35384,80.366,65.43,339.14
2004-01-04 16:09:00,42.005,2703.1,74.861,120.39,0.35808,80.171,65.377,339.17
2004-01-04 16:10:00,42.6,2703.0,74.403,120.41,0.34376,80.198,65.346,338.82
2004-01-04 16:11:00,42.706,2701.4,74.614,120.4,0.34663,80.045,65.354,338.96
2004-01-04 16:12:00,42.318,2701.6,75.251,120.43,0.33398,80.157,65.325,338.81
2004-01-04 16:13:00,42.134,2701.6,75.53,120.44,0.33377,80.081,65.296,339.21
2004-01-04 16:14:00,42.041,2699.9,75.464,120.4,0.34705,80.173,65.346,339.14
2004-01-04 16:15:00,42.865,2698.0,75.028,120.43,0.34603,80.351,65.384,338.43
2004-01-04 16:16:00,42.383,2696.2,74.884,120.38,0.34734,80.276,65.445,338.57
2004-01-04 16:17:00,42.16,2696.3,75.334,120.37,0.3484,80.238,65.411,339.18
2004-01-04 16:18:00,42.457,2697.1,75.575,120.4,0.33733,80.338,65.435,339.06
2004-01-04 16:19:00,42.303,2696.0,74.957,120.41,0.33916,80.168,65.409,339.15
2004-01-04 16:20:00,41.961,2696.1,74.988,120.41,0.35447,80.195,65.375,338.88
2004-01-04 16:21:00,42.349,2696.6,75.371,120.4,0.35349,80.248,65.381,338.86
2004-01-04 16:22:00,42.424,2697.4,74.537,120.39,0.33056,80.251,65.396,338.73
2004-01-04 16:23:00,42.196,2696.5,74.953,120.37,0.33498,80.272,65.432,338.24
2004-01-04 16:24:00,42.502,2696.7,74.528,120.45,0.35407,80.337,65.429,338.76
2004-01-04 16:25:00,41.758,2696.8,74.372,120.4,0.35347,80.544,65.512,337.92
2004-01-04 16:26:00,42.263,2696.9,74.776,120.43,0.33685,80.621,65.608,338.18
2004-01-04 16:27:00,42.424,2693.0,74.482,120.37,0.33687,80.347,65.64,338.06
2004-01-04 16:28:00,42.262,2692.2,74.861,120.4,0.34787,80.353,65.647,338.04
2004-01-04 16:29:00,42.382,2693.2,73.948,120.42,0.34553,80.45,65.679,337.97
2004-01-04 16:30:00,42.472,2693.0,74.225,120.39,0.34589,80.437,65.712,338.07
2004-01-04 16:31:00,42.554,2691.1,75.279,120.37,0.34112,80.319,65.743,337.26
2004-01-04 16:32:00,42.135,2693.6,74.421,120.43,0.34272,80.425,65.769,338.22
2004-01-04 16:33:00,42.762,2693.9,74.956,120.38,0.34305,80.426,65.815,338.6
2004-01-04 16:34:00,42.52,2693.9,75.211,120.43,0.33587,80.184,65.813,338.41
2004-01-04 16:35:00,42.073,2697.8,74.273,120.39,0.33887,80.375,65.819,339.22
2004-01-04 16:36:00,42.326,2700.9,75.161,120.43,0.32086,80.448,65.912,339.26
2004-01-04 16:37:00,42.69,2703.2,75.082,120.39,0.32097,80.612,66.045,339.66
2004-01-04 16:38:00,42.581,2703.2,74.457,120.41,0.3391,80.444,66.089,339.83
2004-01-04 16:39:00,42.419,2700.9,74.284,120.38,0.345,80.163,66.096,340.21
2004-01-04 16:40:00,42.129,2700.8,75.476,120.38,0.3479,80.047,66.083,340.6
2004-01-04 16:41:00,42.446,2700.0,74.069,120.4,0.34923,79.98,66.064,341.34
2004-01-04 16:42:00,42.349,2703.1,75.163,120.4,0.31464,80.139,66.043,341.51
2004-01-04 16:43:00,42.419,2706.1,75.535,120.42,0.31799,80.286,66.158,342.65
2004-01-04 16:44:00,42.213,2706.7,74.976,120.4,0.34395,80.402,66.265,342.31
2004-01-04 16:45:00,42.411,2704.7,75.34,120.4,0.34585,80.156,66.307,342.91
2004-01-04 16:46:00,42.356,2702.2,74.602,120.39,0.33287,80.001,66.313,343.26
2004-01-04 16:47:00,42.297,2701.5,75.32,120.39,0.33146,79.945,66.286,343.31
2004-01-04 16:48:00,42.063,2703.0,74.601,120.36,0.33831,80.023,66.269,343.21
2004-01-04 16:49:00,42.379,2706.2,75.679,120.39,0.33909,80.127,66.325,343.45
2004-01-04 16:50:00,42.281,2706.9,74.511,120.4,0.33278,80.085,66.381,343.51
2004-01-04 16:51:00,42.116,2711.0,75.353,120.39,0.33408,80.359,66.45,343.54
2004-01-04 16:52:00,42.58,2709.6,75.09,120.41,0.33641,80.193,66.523,344.07
2004-01-04 16:53:00,42.647,2709.4,74.966,120.37,0.3365,80.03,66.535,344.37
2004-01-04 16:54:00,41.834,2708.8,74.836,120.41,0.34001,79.949,66.526,344.41
2004-01-04 16:55:00,42.374,2707.4,74.584,120.35,0.33553,80.0,66.53,344.31
2004-01-04 16:56:00,42.194,2710.9,75.861,120.41,0.32216,80.129,66.565,344.66
2004-01-04 16:57:00,42.367,2711.1,75.053,120.38,0.31973,80.015,66.601,344.39
2004-01-04 16:58:00,42.041,2711.7,74.616,120.38,0.3154,79.984,66.577,344.98
2004-01-04 16:59:00,42.504,2709.7,74.757,120.42,0.31775,79.722,66.568,345.23
2004-01-04 17:00:00,42.438,2710.6,74.57,120.39,0.35082,79.858,66.55,345.02
2004-01-04 17:01:00,42.316,2710.7,74.005,120.4,0.34982,79.935,66.555,344.98
2004-01-04 17:02:00,42.274,2710.3,74.461,120.39,0.33586,79.89,66.557,344.48
2004-01-04 17:03:00,42.01,2711.2,75.005,120.41,0.33502,80.009,66.573,344.34
2004-01-04 17:04:00,42.075,2710.7,74.927,120.38,0.34241,80.005,66.618,343.98
2004-01-04 17:05:00,41.738,2711.6,75.546,120.41,0.34479,79.899,66.573,344.02
2004-01-04 17:06:00,41.967,2713.3,74.368,120.4,0.33593,79.902,66.553,344.3
2004-01-04 17:07:00,42.346,2714.8,74.66,120.42,0.33554,79.932,66.517,344.29
2004-01-04 17:08:00,42.234,2714.7,74.968,120.36,0.31094,79.961,66.503,344.45
2004-01-04 17:09:00,42.228,2714.4,75.162,120.42,0.30856,79.891,66.466,344.52
2004-01-04 17:10:00,42.469,2712.7,75.233,120.38,0.34204,79.68,66.396,343.88
2004-01-04 17:11:00,42.185,2711.2,75.205,120.39,0.34055,79.57,66.323,344.07
2004-01-04 17:12:00,42.221,2711.8,74.93,120.4,0.32016,79.6,66.24,343.81
2004-01-04 17:13:00,42.397,2713.5,75.421,120.39,0.31958,79.877,66.236,344.07
2004-01-04 17:14:00,42.483,2715.5,75.345,120.41,0.33079,80.148,66.28,343.03
2004-01-04 17:15:00,42.465,2714.8,74.682,120.39,0.33024,80.109,66.336,343.27
2004-01-04 17:16:00,42.384,2713.9,75.506,120.39,0.32231,79.8,66.298,343.15
2004-01-04 17:17:00,42.345,2714.7,75.647,120.41,0.32022,79.869,66.181,343.19
2004-01-04 17:18:00,42.149,2712.9,75.741,120.37,0.32569,79.934,66.125,342.78
