Time,ReactorFeedRateStream6,ReactorPressurekPagauge,ReactorLevel,ReactorTemperatureDegC,PurgeRateStream9,ProductSepTempDegC,StripperTemperatureDegC,CompressorWorkkW,abnormality_score,Recommended_Action
2004-01-06 09:52:00,42.309,2697.0,74.365,120.43,0.33402,80.847,68.302,339.98,46.45,System Normal
2004-01-06 09:53:00,42.508,2695.4,75.923,120.38,0.33415,80.527,68.316,340.71,21.19,System Normal
2004-01-06 09:54:00,42.251,2696.2,73.622,120.4,0.3277,80.441,68.235,341.49,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 09:55:00,42.449,2696.9,74.266,120.39,0.32898,80.498,68.228,341.23,15.51,System Normal
2004-01-06 09:56:00,42.114,2698.0,73.822,120.41,0.30726,80.494,68.204,342.14,87.6,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 09:57:00,42.779,2696.4,75.135,120.38,0.30599,80.355,68.195,341.95,74.26,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 09:58:00,42.094,2698.7,74.969,120.42,0.32512,80.453,68.181,342.12,28.33,System Normal
2004-01-06 09:59:00,42.381,2699.6,75.231,120.41,0.32341,80.256,68.134,341.98,20.54,System Normal
2004-01-06 10:00:00,42.702,2700.3,74.623,120.37,0.3242,80.088,68.08,342.58,18.33,System Normal
2004-01-06 10:01:00,42.438,2706.2,73.878,120.43,0.32626,80.435,68.06,343.11,35.38,System Normal
2004-01-06 10:02:00,42.393,2706.0,73.603,120.39,0.3381,80.263,68.083,342.84,100.0,ACTION: Cross-reference with historical data for similar events.
2004-01-06 10:03:00,42.465,2706.3,73.599,120.39,0.34068,79.969,67.99,343.7,72.04,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 10:04:00,42.419,2709.5,74.958,120.38,0.32476,80.034,67.936,344.12,28.42,System Normal
2004-01-06 10:05:00,42.381,2713.0,74.477,120.43,0.32538,80.33,67.956,344.22,15.12,System Normal
2004-01-06 10:06:00,42.143,2716.1,74.849,120.4,0.31871,80.506,68.051,343.85,36.36,System Normal
2004-01-06 10:07:00,42.455,2715.6,74.452,120.42,0.32392,80.213,68.07,344.68,18.12,System Normal
2004-01-06 10:08:00,42.29,2715.2,74.774,120.4,0.31654,80.014,68.026,344.58,20.82,System Normal
2004-01-06 10:09:00,42.362,2719.6,74.59,120.42,0.31303,80.208,68.018,345.16,29.05,System Normal
2004-01-06 10:10:00,42.256,2719.0,74.868,120.44,0.31257,80.121,68.017,344.76,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-06 10:11:00,42.495,2716.9,73.866,120.39,0.31237,79.912,67.949,344.74,17.0,System Normal
2004-01-06 10:12:00,42.205,2717.0,74.853,120.43,0.30895,79.979,67.877,344.98,52.84,ACTION: Inform shift supervisor of the deviation.
2004-01-06 10:13:00,42.271,2715.7,74.525,120.35,0.30858,79.785,67.833,345.23,19.17,System Normal
2004-01-06 10:14:00,42.621,2716.6,74.532,120.4,0.31565,79.836,67.75,345.03,34.39,System Normal
2004-01-06 10:15:00,42.426,2716.8,74.66,120.4,0.31316,79.906,67.744,344.64,30.17,System Normal
2004-01-06 10:16:00,42.142,2715.6,74.582,120.39,0.31144,79.948,67.727,344.07,19.42,System Normal
2004-01-06 10:17:00,42.532,2716.0,75.235,120.38,0.3136,79.972,67.733,344.96,48.61,System Normal
2004-01-06 10:18:00,42.051,2716.2,75.521,120.4,0.30652,79.896,67.735,344.36,18.47,System Normal
2004-01-06 10:19:00,42.174,2715.5,75.318,120.38,0.30936,79.855,67.702,343.88,51.46,ACTION: Inform shift supervisor of the deviation.
2004-01-06 10:20:00,42.69,2716.7,74.31,120.43,0.29914,79.823,67.653,344.2,42.0,System Normal
2004-01-06 10:21:00,42.147,2717.4,75.424,120.4,0.3034,79.875,67.625,344.44,21.43,System Normal
2004-01-06 10:22:00,42.695,2716.7,75.547,120.41,0.30868,79.991,67.61,343.58,44.87,System Normal
2004-01-06 10:23:00,42.299,2717.8,75.364,120.43,0.308,80.147,67.671,343.61,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-06 10:24:00,42.605,2715.6,75.61,120.39,0.30322,80.057,67.657,343.83,18.83,System Normal
2004-01-06 10:25:00,42.355,2712.3,75.374,120.38,0.30714,79.795,67.617,343.19,54.16,ACTION: Cross-reference with historical data for similar events.
2004-01-06 10:26:00,42.279,2710.0,75.164,120.4,0.33204,79.639,67.495,342.92,7.91,System Normal
2004-01-06 10:27:00,42.162,2711.4,74.035,120.38,0.33503,79.793,67.419,342.77,21.02,System Normal
2004-01-06 10:28:00,42.143,2712.3,76.591,120.39,0.29799,79.929,67.389,343.28,50.8,ACTION: Inform shift supervisor of the deviation.
2004-01-06 10:29:00,42.575,2710.8,75.789,120.4,0.3026,79.979,67.377,342.7,16.38,System Normal
2004-01-06 10:30:00,41.8,2711.1,75.658,120.41,0.31861,80.125,67.392,341.78,9.29,System Normal
2004-01-06 10:31:00,42.493,2708.0,75.003,120.38,0.31811,79.956,67.399,341.34,25.99,System Normal
2004-01-06 10:32:00,42.364,2708.9,75.516,120.39,0.31574,80.182,67.395,341.14,30.02,System Normal
2004-01-06 10:33:00,42.172,2707.0,74.363,120.39,0.31246,80.044,67.402,341.06,6.33,System Normal
2004-01-06 10:34:00,41.916,2706.8,75.396,120.36,0.30477,80.03,67.377,341.15,5.41,System Normal
2004-01-06 10:35:00,42.325,2709.0,74.638,120.4,0.3047,80.351,67.374,340.21,28.17,System Normal
2004-01-06 10:36:00,42.141,2708.9,75.119,120.4,0.3129,80.476,67.409,340.51,52.27,ACTION: Inform shift supervisor of the deviation.
2004-01-06 10:37:00,42.173,2704.1,75.805,120.41,0.31482,80.176,67.402,339.71,18.33,System Normal
2004-01-06 10:38:00,42.458,2704.0,74.949,120.39,0.31855,80.227,67.371,339.84,19.11,System Normal
2004-01-06 10:39:00,42.053,2701.7,75.1,120.4,0.31531,80.076,67.306,339.32,22.83,System Normal
2004-01-06 10:40:00,42.342,2700.4,74.708,120.38,0.32469,79.973,67.216,339.49,46.61,System Normal
2004-01-06 10:41:00,42.562,2700.6,74.115,120.41,0.32603,79.942,67.16,339.45,23.0,System Normal
2004-01-06 10:42:00,41.98,2701.8,76.256,120.4,0.32953,80.266,67.179,339.4,19.81,System Normal
2004-01-06 10:43:00,42.263,2703.3,74.981,120.41,0.33022,80.574,67.276,339.37,33.08,System Normal
2004-01-06 10:44:00,42.534,2703.6,74.92,120.4,0.31897,80.601,67.372,339.25,24.26,System Normal
2004-01-06 10:45:00,42.45,2701.1,75.073,120.41,0.31899,80.329,67.346,339.25,31.35,System Normal
2004-01-06 10:46:00,42.163,2697.6,75.147,120.39,0.32364,80.104,67.285,338.68,17.69,System Normal
2004-01-06 10:47:00,42.392,2695.9,74.798,120.41,0.32464,80.081,67.22,339.16,11.89,System Normal
2004-01-06 10:48:00,42.563,2697.3,74.35,120.43,0.31268,80.308,67.181,338.97,27.89,System Normal
2004-01-06 10:49:00,42.465,2698.4,75.494,120.41,0.31369,80.619,67.24,338.54,29.82,System Normal
2004-01-06 10:50:00,42.223,2698.3,75.374,120.4,0.31269,80.696,67.334,338.25,37.18,System Normal
2004-01-06 10:51:00,42.319,2698.4,74.831,120.39,0.31062,80.773,67.476,339.02,21.7,System Normal
2004-01-06 10:52:00,42.006,2694.0,75.383,120.37,0.32045,80.346,67.445,338.52,15.04,System Normal
2004-01-06 10:53:00,42.422,2691.5,75.727,120.39,0.32119,80.116,67.397,338.84,26.03,System Normal
2004-01-06 10:54:00,42.41,2696.6,75.248,120.4,0.2901,80.328,67.361,338.64,39.22,System Normal
2004-01-06 10:55:00,42.633,2699.4,75.558,120.41,0.28777,80.487,67.393,339.07,50.42,ACTION: Inform shift supervisor of the deviation.
2004-01-06 10:56:00,42.235,2698.6,74.887,120.42,0.32515,80.412,67.411,340.01,12.35,System Normal
2004-01-06 10:57:00,42.288,2698.3,75.112,120.41,0.32165,80.539,67.465,339.63,25.5,System Normal
2004-01-06 10:58:00,42.229,2695.4,75.407,120.39,0.33889,80.379,67.493,339.35,21.72,System Normal
2004-01-06 10:59:00,42.232,2695.6,74.69,120.36,0.33842,80.364,67.503,339.79,26.79,System Normal
2004-01-06 11:00:00,42.358,2693.9,75.118,120.39,0.31488,80.104,67.45,339.95,13.22,System Normal
2004-01-06 11:01:00,42.468,2694.8,74.743,120.4,0.31233,80.151,67.424,339.51,10.29,System Normal
2004-01-06 11:02:00,42.399,2698.6,75.277,120.42,0.31965,80.557,67.478,340.24,13.95,System Normal
2004-01-06 11:03:00,42.023,2697.6,75.201,120.39,0.31864,80.522,67.574,340.2,35.81,System Normal
2004-01-06 11:04:00,42.244,2699.6,73.857,120.4,0.3193,80.615,67.655,340.62,26.03,System Normal
2004-01-06 11:05:00,42.027,2698.9,74.214,120.43,0.32274,80.473,67.715,340.95,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-06 11:06:00,42.247,2698.8,74.735,120.41,0.3414,80.445,67.729,340.72,25.16,System Normal
2004-01-06 11:07:00,42.284,2697.3,75.102,120.42,0.33846,80.32,67.735,341.16,25.52,System Normal
2004-01-06 11:08:00,41.916,2694.5,74.754,120.39,0.32951,80.091,67.68,341.66,54.46,ACTION: Cross-reference with historical data for similar events.
2004-01-06 11:09:00,42.451,2697.6,74.361,120.41,0.3295,80.362,67.709,341.27,28.31,System Normal
2004-01-06 11:10:00,42.61,2696.7,74.628,120.4,0.33824,80.524,67.772,341.38,21.15,System Normal
2004-01-06 11:11:00,42.589,2696.1,75.144,120.4,0.33644,80.447,67.863,341.26,14.05,System Normal
2004-01-06 11:12:00,41.978,2698.5,75.877,120.43,0.31187,80.605,67.917,341.51,100.0,ACTION: Cross-reference with historical data for similar events.
2004-01-06 11:13:00,42.551,2696.9,74.124,120.39,0.3138,80.547,68.021,340.99,12.07,System Normal
2004-01-06 11:14:00,42.717,2693.8,74.594,120.41,0.3342,80.373,68.101,340.95,25.93,System Normal
2004-01-06 11:15:00,42.444,2692.4,75.312,120.37,0.33227,80.251,68.055,341.02,16.04,System Normal
2004-01-06 11:16:00,42.473,2694.5,74.99,120.44,0.32591,80.228,68.01,341.83,82.18,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 11:17:00,42.446,2696.7,75.119,120.39,0.32297,80.538,68.015,341.5,52.2,ACTION: Cross-reference with historical data for similar events.
2004-01-06 11:18:00,42.027,2696.3,74.922,120.45,0.34362,80.579,68.096,341.13,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-06 11:19:00,42.284,2695.4,74.341,120.4,0.34219,80.576,68.15,341.51,88.51,ACTION: Inform shift supervisor of the deviation.
2004-01-06 11:20:00,42.503,2693.1,74.979,120.39,0.33253,80.378,68.176,341.17,33.83,System Normal
2004-01-06 11:21:00,42.72,2692.7,75.565,120.39,0.33079,80.245,68.134,341.23,20.7,System Normal
2004-01-06 11:22:00,42.172,2696.7,75.745,120.4,0.31251,80.564,68.176,342.0,24.17,System Normal
2004-01-06 11:23:00,42.332,2697.9,75.758,120.37,0.31182,80.412,68.221,341.9,73.73,ACTION: Cross-reference with historical data for similar events.
2004-01-06 11:24:00,42.323,2698.6,74.274,120.39,0.31448,80.373,68.197,342.26,13.02,System Normal
2004-01-06 11:25:00,42.035,2701.2,75.119,120.39,0.31374,80.474,68.228,342.66,38.81,System Normal
2004-01-06 11:26:00,42.65,2701.0,74.086,120.39,0.3059,80.322,68.238,342.83,27.46,System Normal
2004-01-06 11:27:00,42.629,2702.5,74.263,120.42,0.30347,80.403,68.23,342.6,34.63,System Normal
2004-01-06 11:28:00,42.444,2704.7,74.368,120.42,0.31821,80.572,68.257,343.2,16.63,System Normal
2004-01-06 11:29:00,41.892,2704.6,75.508,120.41,0.31835,80.621,68.325,342.64,37.92,System Normal
2004-01-06 11:30:00,42.274,2700.9,74.754,120.4,0.31609,80.103,68.311,342.45,31.48,System Normal
2004-01-06 11:31:00,41.858,2703.2,74.857,120.43,0.31531,80.145,68.19,343.26,65.62,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 11:32:00,42.085,2704.6,74.651,120.39,0.31718,80.294,68.181,343.18,30.68,System Normal
2004-01-06 11:33:00,41.946,2702.9,74.701,120.43,0.31536,80.159,68.197,342.82,47.18,System Normal
2004-01-06 11:34:00,42.4,2701.5,74.595,120.39,0.32916,80.082,68.155,342.32,28.95,System Normal
2004-01-06 11:35:00,42.294,2704.6,74.599,120.4,0.32557,80.414,68.192,342.81,53.14,ACTION: Inform shift supervisor of the deviation.
2004-01-06 11:36:00,42.203,2705.9,75.458,120.4,0.31596,80.561,68.231,342.3,33.52,System Normal
2004-01-06 11:37:00,42.852,2704.9,75.493,120.4,0.31394,80.406,68.267,342.2,26.74,System Normal
2004-01-06 11:38:00,42.231,2704.7,74.718,120.38,0.3129,80.236,68.198,342.22,42.18,System Normal
2004-01-06 11:39:00,42.341,2702.4,74.355,120.38,0.31156,80.044,68.151,342.68,29.27,System Normal
2004-01-06 11:40:00,42.227,2703.1,74.497,120.42,0.30773,80.056,68.067,342.59,16.39,System Normal
2004-01-06 11:41:00,42.379,2703.7,75.042,120.39,0.30886,80.062,68.021,342.18,60.88,ACTION: Inform shift supervisor of the deviation.
2004-01-06 11:42:00,42.5,2704.6,75.152,120.41,0.31616,80.197,67.989,342.29,16.54,System Normal
2004-01-06 11:43:00,42.559,2706.2,75.691,120.39,0.31598,80.345,68.035,342.11,18.74,System Normal
2004-01-06 11:44:00,42.103,2707.4,75.73,120.41,0.33407,80.36,68.075,342.26,93.82,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 11:45:00,42.547,2710.4,74.825,120.41,0.33329,80.49,68.088,341.81,43.4,System Normal
2004-01-06 11:46:00,42.45,2708.4,74.286,120.4,0.30941,80.31,68.079,342.3,52.26,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 11:47:00,42.345,2707.5,75.86,120.4,0.30785,80.148,68.001,342.02,31.05,System Normal
2004-01-06 11:48:00,42.48,2707.7,74.149,120.38,0.30518,80.152,67.946,342.12,47.38,System Normal
2004-01-06 11:49:00,42.159,2708.1,75.708,120.38,0.30944,80.177,67.884,342.25,45.47,System Normal
2004-01-06 11:50:00,42.129,2707.7,75.207,120.39,0.29643,80.071,67.863,342.09,72.45,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 11:51:00,42.639,2708.0,75.155,120.39,0.2935,79.877,67.767,342.31,50.12,ACTION: Cross-reference with historical data for similar events.
2004-01-06 11:52:00,41.951,2710.6,74.158,120.41,0.30079,79.989,67.693,342.57,28.98,System Normal
2004-01-06 11:53:00,41.93,2714.1,74.868,120.38,0.29938,80.212,67.651,342.3,21.54,System Normal
2004-01-06 11:54:00,42.605,2716.1,74.34,120.42,0.31832,80.474,67.745,342.36,34.27,System Normal
2004-01-06 11:55:00,42.311,2715.2,74.838,120.4,0.31466,80.265,67.734,342.65,61.84,ACTION: Inform shift supervisor of the deviation.
2004-01-06 11:56:00,42.141,2716.1,74.881,120.42,0.28927,80.038,67.694,342.74,29.61,System Normal
2004-01-06 11:57:00,42.134,2714.2,74.404,120.4,0.29387,79.656,67.572,342.6,17.88,System Normal
2004-01-06 11:58:00,42.415,2715.3,74.955,120.43,0.31576,79.745,67.464,343.2,31.34,System Normal
2004-01-06 11:59:00,42.171,2718.1,75.091,120.41,0.31728,80.078,67.436,343.14,12.43,System Normal
2004-01-06 12:00:00,42.532,2715.7,75.154,120.43,0.29648,80.013,67.47,343.05,54.05,ACTION: Inform shift supervisor of the deviation.
2004-01-06 12:01:00,42.143,2716.6,74.546,120.4,0.2981,80.076,67.475,343.03,37.86,System Normal
2004-01-06 12:02:00,42.189,2713.5,74.693,120.43,0.32075,79.855,67.456,342.43,11.54,System Normal
2004-01-06 12:03:00,42.051,2713.2,75.744,120.39,0.32218,79.818,67.397,342.3,20.66,System Normal
2004-01-06 12:04:00,42.36,2713.4,75.769,120.41,0.29958,79.999,67.433,342.33,34.95,System Normal
2004-01-06 12:05:00,42.11,2712.0,74.936,120.38,0.30016,79.989,67.444,342.14,8.87,System Normal
2004-01-06 12:06:00,42.149,2712.5,75.211,120.41,0.30207,80.013,67.415,341.96,12.37,System Normal
2004-01-06 12:07:00,42.456,2710.7,75.25,120.37,0.2983,79.962,67.446,341.97,18.47,System Normal
2004-01-06 12:08:00,42.211,2711.8,75.2,120.41,0.2961,79.943,67.402,342.33,13.58,System Normal
2004-01-06 12:09:00,42.156,2710.6,75.088,120.39,0.29781,79.835,67.363,341.63,25.57,System Normal
2004-01-06 12:10:00,41.928,2712.0,75.142,120.39,0.29962,79.915,67.317,341.57,36.31,System Normal
2004-01-06 12:11:00,42.343,2712.2,74.631,120.41,0.30008,80.03,67.34,341.25,47.13,System Normal
2004-01-06 12:12:00,42.46,2711.5,75.668,120.41,0.30497,79.948,67.311,341.46,15.26,System Normal
2004-01-06 12:13:00,42.182,2710.8,74.492,120.43,0.30543,79.917,67.297,340.47,34.06,System Normal
2004-01-06 12:14:00,43.141,2711.9,74.515,120.39,0.29182,80.107,67.32,340.76,35.69,System Normal
2004-01-06 12:15:00,42.123,2710.8,74.656,120.45,0.29548,80.017,67.323,340.64,48.89,System Normal
2004-01-06 12:16:00,42.342,2708.2,74.472,120.39,0.30624,79.919,67.318,340.48,6.05,System Normal
2004-01-06 12:17:00,42.192,2707.5,75.301,120.42,0.30609,80.049,67.295,340.26,16.06,System Normal
2004-01-06 12:18:00,42.434,2706.1,75.008,120.4,0.297,79.921,67.305,339.97,21.98,System Normal
2004-01-06 12:19:00,42.274,2706.9,75.571,120.41,0.29603,80.068,67.278,339.86,20.96,System Normal
2004-01-06 12:20:00,42.422,2708.6,75.402,120.41,0.30151,80.355,67.352,339.82,30.2,System Normal
2004-01-06 12:21:00,41.617,2706.1,75.032,120.4,0.30069,80.273,67.405,339.74,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-06 12:22:00,42.247,2704.2,75.058,120.41,0.31195,80.267,67.454,339.23,39.96,System Normal
2004-01-06 12:23:00,42.324,2703.9,75.663,120.39,0.31234,80.37,67.444,338.8,39.92,System Normal
2004-01-06 12:24:00,42.221,2699.5,76.192,120.42,0.30735,80.064,67.431,338.39,69.99,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 12:25:00,42.035,2696.8,76.303,120.4,0.304,79.832,67.343,338.61,15.88,System Normal
2004-01-06 12:26:00,41.942,2695.0,75.008,120.38,0.32199,79.81,67.245,338.68,11.68,System Normal
2004-01-06 12:27:00,42.187,2697.6,76.069,120.4,0.32128,80.107,67.233,339.13,14.54,System Normal
2004-01-06 12:28:00,41.677,2696.2,75.236,120.38,0.30689,80.192,67.295,338.74,20.24,System Normal
2004-01-06 12:29:00,42.251,2699.1,75.185,120.39,0.30708,80.579,67.389,338.28,25.3,System Normal
2004-01-06 12:30:00,42.164,2697.6,75.55,120.39,0.31287,80.393,67.445,338.38,29.52,System Normal
2004-01-06 12:31:00,42.292,2698.9,75.667,120.39,0.31099,80.452,67.531,338.58,39.47,System Normal
2004-01-06 12:32:00,42.26,2697.0,74.721,120.39,0.31035,80.469,67.599,338.77,17.7,System Normal
2004-01-06 12:33:00,42.68,2695.2,75.48,120.41,0.31108,80.355,67.622,338.85,25.72,System Normal
2004-01-06 12:34:00,42.019,2694.4,75.122,120.39,0.3143,80.231,67.645,338.61,19.85,System Normal
2004-01-06 12:35:00,42.545,2694.2,75.872,120.41,0.31919,80.322,67.633,338.67,20.26,System Normal
2004-01-06 12:36:00,42.697,2694.7,75.069,120.41,0.32295,80.474,67.691,339.06,36.02,System Normal
2004-01-06 12:37:00,42.561,2693.4,74.939,120.39,0.32603,80.469,67.725,338.69,15.33,System Normal
2004-01-06 12:38:00,42.229,2694.3,75.075,120.43,0.31628,80.553,67.746,338.98,22.36,System Normal
2004-01-06 12:39:00,42.294,2692.9,75.406,120.4,0.31443,80.443,67.77,338.84,47.93,System Normal
2004-01-06 12:40:00,42.538,2691.3,74.982,120.41,0.31635,80.382,67.741,338.92,40.16,System Normal
2004-01-06 12:41:00,42.463,2691.5,74.304,120.37,0.31505,80.367,67.749,339.57,19.17,System Normal
2004-01-06 12:42:00,42.488,2690.6,75.313,120.43,0.31526,80.169,67.729,339.5,22.07,System Normal
2004-01-06 12:43:00,42.402,2689.3,74.623,120.39,0.3163,80.261,67.723,339.22,9.88,System Normal
2004-01-06 12:44:00,42.284,2692.8,74.289,120.42,0.33946,80.688,67.799,339.2,71.28,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 12:45:00,42.287,2695.3,74.861,120.4,0.34,80.764,67.926,339.73,32.34,System Normal
2004-01-06 12:46:00,42.305,2693.3,74.968,120.43,0.33418,80.528,67.998,339.95,36.15,System Normal
2004-01-06 12:47:00,42.169,2691.8,74.29,120.39,0.336,80.296,67.964,339.55,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-06 12:48:00,42.528,2692.2,74.467,120.41,0.33411,80.287,67.898,340.41,21.66,System Normal
2004-01-06 12:49:00,42.409,2692.5,74.896,120.39,0.33598,80.386,67.902,340.17,14.93,System Normal
2004-01-06 12:50:00,42.378,2694.6,74.944,120.45,0.34428,80.618,67.959,340.1,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 12:51:00,42.52,2695.0,75.132,120.4,0.34377,80.694,68.055,340.69,17.15,System Normal
2004-01-06 12:52:00,42.307,2693.6,75.009,120.41,0.35638,80.406,68.074,340.49,24.46,System Normal
2004-01-06 12:53:00,42.167,2695.6,74.439,120.37,0.35243,80.48,68.058,341.44,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 12:54:00,42.434,2697.1,75.298,120.41,0.33215,80.406,68.038,342.06,19.1,System Normal
2004-01-06 12:55:00,42.513,2697.2,75.549,120.4,0.33257,80.437,68.028,342.25,12.48,System Normal
2004-01-06 12:56:00,42.536,2699.2,74.868,120.41,0.33313,80.492,68.101,342.22,9.73,System Normal
2004-01-06 12:57:00,42.236,2699.3,73.914,120.43,0.33688,80.455,68.148,342.32,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-06 12:58:00,42.269,2699.3,74.035,120.41,0.32789,80.425,68.171,342.64,63.22,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 12:59:00,42.271,2698.2,74.863,120.39,0.32919,80.408,68.195,342.72,41.25,System Normal
2004-01-06 13:00:00,42.699,2700.9,74.6,120.43,0.33827,80.568,68.242,342.54,51.87,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 13:01:00,42.547,2699.0,74.763,120.41,0.33889,80.309,68.271,342.4,10.69,System Normal
2004-01-06 13:02:00,42.161,2701.2,74.456,120.43,0.31973,80.449,68.279,343.13,32.0,System Normal
2004-01-06 13:03:00,42.323,2700.8,74.21,120.36,0.32197,80.353,68.346,343.14,40.41,System Normal
2004-01-06 13:04:00,42.502,2701.1,74.704,120.41,0.31705,80.171,68.289,343.23,24.61,System Normal
2004-01-06 13:05:00,42.426,2702.8,74.839,120.4,0.31662,80.125,68.253,343.31,24.77,System Normal
2004-01-06 13:06:00,42.611,2703.9,74.948,120.41,0.31114,80.114,68.255,343.99,31.28,System Normal
2004-01-06 13:07:00,42.679,2705.2,74.775,120.4,0.31076,80.124,68.237,343.19,37.21,System Normal
2004-01-06 13:08:00,42.367,2707.1,74.784,120.41,0.3238,80.337,68.287,343.73,35.05,System Normal
2004-01-06 13:09:00,42.141,2705.3,73.926,120.42,0.32044,80.222,68.322,343.02,100.0,ACTION: Cross-reference with historical data for similar events.
2004-01-06 13:10:00,42.08,2705.4,74.279,120.43,0.33908,80.24,68.324,343.54,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-06 13:11:00,42.325,2704.9,73.904,120.42,0.33558,80.356,68.36,342.67,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 13:12:00,41.982,2703.6,74.427,120.4,0.30397,80.213,68.384,342.57,88.01,ACTION: Inform shift supervisor of the deviation.
2004-01-06 13:13:00,42.304,2703.0,74.646,120.4,0.30511,80.13,68.366,342.36,48.85,System Normal
2004-01-06 13:14:00,42.405,2703.5,74.497,120.43,0.33201,80.228,68.364,342.58,50.33,ACTION: Check the operational trend of the top contributing feature for irregularities.
2004-01-06 13:15:00,42.164,2704.2,74.744,120.33,0.33187,80.232,68.364,341.91,100.0,ACTION: Cross-reference with historical data for similar events.
2004-01-06 13:16:00,42.407,2706.7,74.752,120.42,0.30419,80.311,68.332,342.21,32.92,System Normal
2004-01-06 13:17:00,42.141,2708.0,75.207,120.37,0.30604,80.294,68.299,342.3,55.59,ACTION: Cross-reference with historical data for similar events.
2004-01-06 13:18:00,42.266,2709.7,75.111,120.45,0.30136,80.253,68.268,341.88,100.0,ACTION: Cross-reference with historical data for similar events.
2004-01-06 13:19:00,42.564,2709.0,74.714,120.37,0.30386,80.129,68.212,342.3,34.44,System Normal
2004-01-06 13:20:00,42.202,2706.2,75.459,120.41,0.33767,80.013,68.132,342.06,39.13,System Normal
2004-01-06 13:21:00,42.53,2704.5,75.4,120.38,0.337,80.047,68.063,341.72,39.67,System Normal
2004-01-06 13:22:00,42.154,2706.8,75.236,120.43,0.29731,80.107,68.038,342.06,79.1,ACTION: Cross-reference with historical data for similar events.
2004-01-06 13:23:00,42.042,2708.6,75.314,120.38,0.3014,80.319,68.088,341.56,93.78,ACTION: Inform shift supervisor of the deviation.
2004-01-06 13:24:00,42.243,2707.8,75.062,120.44,0.31493,80.419,68.15,341.29,100.0,ACTION: Cross-reference with historical data for similar events.
2004-01-06 13:25:00,42.174,2705.4,74.146,120.4,0.31897,80.233,68.1,341.33,59.21,ACTION: Cross-reference with historical data for similar events.
2004-01-06 13:26:00,41.918,2705.5,75.278,120.41,0.31582,80.241,68.084,341.43,6.18,System Normal
2004-01-06 13:27:00,42.747,2703.7,74.886,120.4,0.31604,80.152,68.018,341.38,37.19,System Normal
2004-01-06 13:28:00,42.278,2703.0,74.527,120.38,0.323,80.022,67.929,340.95,62.25,ACTION: Cross-reference with historical data for similar events.
2004-01-06 13:29:00,42.574,2704.6,75.226,120.4,0.32158,80.059,67.849,341.3,18.99,System Normal
2004-01-06 13:30:00,42.222,2705.8,75.062,120.38,0.31241,80.285,67.809,341.07,47.03,System Normal
2004-01-06 13:31:00,41.926,2704.3,74.61,120.42,0.31671,80.132,67.802,341.14,72.71,ACTION: Cross-reference with historical data for similar events.
2004-01-06 13:32:00,42.215,2705.9,73.834,120.37,0.32579,80.346,67.797,340.69,100.0,ACTION: Cross-reference with historical data for similar events.
2004-01-06 13:33:00,41.828,2704.6,75.328,120.38,0.32347,80.165,67.806,340.68,74.18,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-06 13:34:00,42.477,2708.5,75.149,120.43,0.32184,80.465,67.786,341.12,93.84,ACTION: Inform shift supervisor of the deviation.
2004-01-06 13:35:00,42.294,2708.0,74.834,120.37,0.32067,80.408,67.81,340.51,71.55,ACTION: Inform shift supervisor of the deviation.
2004-01-06 13:36:00,42.641,2706.2,74.656,120.43,0.31183,80.096,67.764,340.92,23.4,System Normal
2004-01-06 13:37:00,41.939,2708.0,75.316,120.38,0.3202,80.146,67.683,341.08,47.68,System Normal
2004-01-06 13:38:00,42.117,2710.0,75.181,120.4,0.31718,80.2,67.64,341.13,36.07,System Normal
2004-01-06 13:39:00,42.272,2710.9,74.456,120.4,0.32103,80.08,67.571,341.15,16.35,System Normal
2004-01-06 13:40:00,42.101,2711.6,75.413,120.43,0.32489,79.991,67.514,341.65,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-06 13:41:00,42.472,2712.6,75.944,120.44,0.32403,80.297,67.485,341.08,100.0,ACTION: General anomaly detected. Operator to review all process variables.
